,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,352,8,9,log2,0.8690596562184024
1,352,8,9,sqrt,0.8837209302325582
2,352,8,8,sqrt,0.8842264914054601
3,352,8,7,sqrt,0.8862487360970678
4,352,8,6,sqrt,0.8882709807886754
5,222,7,7,sqrt,0.8892821031344793
6,839,2,3,sqrt,0.8928210313447927
7,589,2,1,sqrt,0.8938321536905965
8,195,5,1,sqrt,0.8943377148634984
