,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,352,8,9,log2,0.8690596562184024,False
1,352,8,9,sqrt,0.8837209302325582,False
2,352,8,8,sqrt,0.8842264914054601,False
3,352,8,7,sqrt,0.8862487360970678,False
4,352,8,6,sqrt,0.8882709807886754,False
5,342,8,6,sqrt,0.8882709807886754,False
6,352,8,6,sqrt,0.8882709807886754,False
7,342,8,6,sqrt,0.8882709807886754,False
8,352,8,6,sqrt,0.8882709807886754,False
9,342,8,6,sqrt,0.8882709807886754,False
10,352,8,6,sqrt,0.8882709807886754,False
11,222,7,7,log2,0.8690596562184024,True
12,222,7,7,sqrt,0.8892821031344793,False
13,222,8,7,sqrt,0.8892821031344793,False
14,222,9,7,sqrt,0.8892821031344793,False
15,222,10,7,sqrt,0.8892821031344793,False
16,222,9,7,sqrt,0.8892821031344793,False
17,222,10,7,sqrt,0.8892821031344793,False
18,222,9,7,sqrt,0.8892821031344793,False
19,222,10,7,sqrt,0.8892821031344793,False
20,222,9,7,sqrt,0.8892821031344793,False
21,222,10,7,sqrt,0.8892821031344793,False
22,839,2,4,sqrt,0.8887765419615774,True
23,839,2,3,sqrt,0.8928210313447927,False
24,839,3,3,sqrt,0.8928210313447927,False
25,839,4,3,sqrt,0.8928210313447927,False
26,839,5,3,sqrt,0.8928210313447927,False
27,839,6,3,sqrt,0.8928210313447927,False
28,839,5,3,sqrt,0.8928210313447927,False
29,839,6,3,sqrt,0.8928210313447927,False
30,839,5,3,sqrt,0.8928210313447927,False
31,839,6,3,sqrt,0.8928210313447927,False
32,839,5,3,sqrt,0.8928210313447927,False
33,579,2,3,log2,0.8751263902932255,True
34,579,2,2,log2,0.878159757330637,False
35,579,2,2,sqrt,0.8887765419615774,False
36,579,2,1,sqrt,0.8923154701718908,False
37,589,2,1,sqrt,0.8938321536905965,False
38,599,2,1,sqrt,0.8933265925176946,False
39,589,2,1,sqrt,0.8938321536905965,False
40,599,2,1,sqrt,0.8933265925176946,False
41,589,2,1,sqrt,0.8938321536905965,False
42,599,2,1,sqrt,0.8933265925176946,False
43,589,2,1,sqrt,0.8938321536905965,False
44,599,2,1,sqrt,0.8933265925176946,False
45,302,5,8,sqrt,0.8832153690596563,True
46,302,5,8,log2,0.865520728008089,False
47,302,5,8,sqrt,0.8832153690596563,False
48,302,5,7,sqrt,0.8887765419615774,False
49,312,5,7,sqrt,0.8892821031344793,False
50,312,6,7,sqrt,0.8892821031344793,False
51,312,7,7,sqrt,0.8892821031344793,False
52,312,8,7,sqrt,0.8892821031344793,False
53,312,9,7,sqrt,0.8892821031344793,False
54,312,10,7,sqrt,0.8892821031344793,False
55,312,9,7,sqrt,0.8892821031344793,False
56,312,10,7,sqrt,0.8892821031344793,False
57,312,9,7,sqrt,0.8892821031344793,False
58,889,4,5,sqrt,0.8852376137512639,True
59,889,4,5,log2,0.872093023255814,False
60,889,4,5,sqrt,0.8852376137512639,False
61,889,4,4,sqrt,0.8892821031344793,False
62,889,4,3,sqrt,0.8913043478260869,False
63,879,4,3,sqrt,0.8913043478260869,False
64,869,4,3,sqrt,0.8918099089989889,False
65,859,4,3,sqrt,0.8923154701718908,False
66,849,4,3,sqrt,0.8923154701718908,False
67,839,4,3,sqrt,0.8928210313447927,False
68,839,5,3,sqrt,0.8928210313447927,False
69,839,6,3,sqrt,0.8928210313447927,False
70,839,5,3,sqrt,0.8928210313447927,False
